Hour,Spot,FD1_down,FD2_down,FD1_up,FD2_up,Spot^2,Spot FD1_down,Spot FD2_down,Spot FD1_up,Spot FD2_up,FD1_down^2,FD1_down FD2_down,FD1_down FD1_up,FD1_down FD2_up,FD2_down^2,FD2_down FD1_up,FD2_down FD2_up,FD1_up^2,FD1_up FD2_up,FD2_up^2
10301,137.440002,46.27224,14.27612,50.56856,24.84423,18889.754149760003,6359.656758144479,1962.10996135224,6950.14298753712,3414.5910208884598,2141.1201946175997,660.5880509088,2339.9205447744,1149.5981731752,203.80760225440002,721.9228307872,354.67920878760003,2557.1792604735997,1256.3369354088,617.2357642929
10302,159.800003,28.89776,13.87509,108.32062,25.27592,25536.04095880001,4617.8621346932805,2217.23942362527,17309.635400961863,4039.0920918277598,835.0805330176001,400.95902079840005,3130.2232798112004,730.4174699392,192.5181225081,1502.9583513558,350.7056648328,11733.3567171844,2737.9033254704,638.8721318464
10303,185.0,28.98985,13.77281,207.92681,25.17304,34225.0,5363.12225,2547.96985,38466.45985,4657.0124,840.4114030225,399.2716959785,6027.7670328785,729.762653644,189.6902952961,2863.7364480361,346.7034970424,43233.55831677609,5234.1499052024,633.6819428416001
10304,217.089996,11.29822,13.16642,244.19024,26.96417,47128.06636328002,2452.7305346071203,2858.2980651343205,53011.25822483904,5853.651557443321,127.64977516840001,148.7571097724,2758.9150533728002,304.6471247774,173.35461561640003,3215.1112597408,355.02158717140003,59628.873311257594,6584.387143700799,727.0664637888999
10305,189.990005,11.13924,13.01574,231.83129,27.39981,36096.201999900026,2116.3442632961996,2472.8605076787,44045.62794625645,5205.69003889905,124.08266777759998,144.9854516376,2582.4243788196,305.2130595444,169.40948774759997,3017.4557945046,356.6288030094,53745.7470230641,6352.1332980549,750.7495880360999
10306,170.259995,11.28716,13.06246,221.67535,27.1744,28988.465897400027,1921.7518051642,2224.0143742877,37742.443982623256,4626.713208128,127.3999808656,147.4380760136,2502.085143506,306.721800704,170.6278612516,2895.625392361,354.964513024,49139.9607976225,6023.89463104,738.4480153599999
10307,160.839996,14.25873,12.83881,264.91603,26.58153,25869.50431328002,2293.37407616508,2064.9941490447604,42609.09320553588,4275.3731788738805,203.3113812129,183.0651253113,3777.3661444418995,379.0188592569,164.83504221610002,3401.2065751243,341.2752131793,70180.50295096089,7041.8733989259,706.5777371409
10308,149.919998,20.63434,12.85443,267.34529,26.41359,22476.005800320003,3093.50021153132,1927.13611989114,40080.405342109414,3959.9253599728195,425.77598723560004,265.2426791262,5516.4936112586,545.0269966806001,165.23637062490002,3436.5713161347,339.5316437037,71473.50408518409,7061.5488784910995,697.6777366880999
10309,144.949997,20.59354,12.85355,249.41248,26.27934,21010.50163030001,2985.03356121938,1863.1220339393499,36152.33822776256,3809.19025416198,424.09388973160003,264.700096067,5136.2858833792,541.1846394636001,165.2137476025,3205.835782304,337.782810657,62206.58517975039,6554.3953621632,690.6037108356
10310,144.300003,20.50527,12.85675,278.29054,26.16343,20822.49086580001,2958.91052251581,1855.22906357025,40157.32575687162,3775.3830274902903,420.46609777289996,263.6311300725,5706.422661145801,536.4881962761,165.2960205625,3577.9119001450003,336.3766786525,77445.62465349161,7281.035062952201,684.5250693649001
10311,145.779999,14.26113,12.80551,286.70922,26.3478,21251.808108440004,2078.98751713887,1866.78723499449,41796.46980489078,3840.9822576522,203.37982887689998,182.6210428263,4088.7974586186,375.749401014,163.9810863601,3671.4577838022,337.397016378,82202.17683300842,7554.157186716,694.2065648399999
10312,152.0,14.16278,12.78788,290.45971,26.9493,23104.0,2152.74256,1943.75776,44149.87592,4096.2936,200.58433732839998,181.1119311064,4113.7169715938,381.677007054,163.5298748944,3714.3639163147996,344.624414484,84366.84313328408,7827.685862703,726.26477049
10313,162.029999,10.83235,12.80945,218.46328,28.25056,26253.720575940002,1755.16565966765,2075.51517069055,35397.60503993672,4577.43820854944,117.3398065225,138.7564457075,2366.470711108,306.019953616,164.0820093025,2798.394461996,361.874135792,47726.2047083584,6171.7099994368,798.0941403136
10314,184.869995,10.81193,12.81358,233.88653,27.08056,34176.91505130002,1998.80144504035,2368.8464705321,43238.60163166735,5006.3829917972,116.8978303249,138.5395300094,2528.7647903029,292.7931190808,164.1878324164,2996.9237630774,346.99892200479997,54702.908915440894,6333.778208856799,733.3567299135999
10315,176.809998,10.80329,12.79207,215.36349,27.85903,31261.775392760006,1910.1296832934202,2261.76587111586,38078.41823617303,4925.75503858194,116.71107482410001,138.19644191030002,2326.6342378821,300.96918020870004,163.6370548849,2754.9448395243003,356.37466189210005,46381.432824980104,5999.8179288147,776.1255525409
10316,149.990005,10.87902,12.79596,225.09362,26.61119,22497.001599900024,1631.7442641951,1919.2661043797998,33761.7931892681,3991.41252115595,118.35307616040001,139.2075047592,2448.7979938524,289.5036682338,163.73659232159997,2880.2889577752,340.51572279239997,50667.13776470439,5990.0090896078,708.1554332161
10317,133.600006,10.63484,13.11614,284.0544,26.73763,17848.961603200038,1420.8146878090402,1752.31638269684,37949.6695443264,3572.14752842578,113.09982182560002,139.4880503176,3020.873095296,284.3504170292,172.0331284996,3725.697278016,350.6944983482,80686.90215935999,7594.941447071999,714.9008580169
10318,120.650002,10.56172,13.43766,259.46099,26.1042,14556.422982600005,1274.2715391234399,1621.2537058753198,31303.96896242198,3149.4717822084,111.5499293584,141.9248023752,2740.3543273027994,275.705251224,180.57070627559997,3486.5485668833994,350.779364172,67320.00533178009,6773.021575157999,681.42925764
10319,108.580002,10.7807,13.4403,241.54943,26.00274,11789.616834320002,1170.5684275613999,1459.3478008806,26227.43759249886,2823.3775612054797,116.22349248999998,144.89584221,2604.071940001,280.32773911799995,180.64166409,3246.496804029,349.484626422,58346.1271333249,6280.9470254381995,676.1424875076
10320,100.949997,14.36994,13.14812,37.77379,26.79379,10190.901894300008,1450.64539989018,1327.30267455564,3813.2639871786296,2704.83302011863,206.4951756036,188.9376955128,542.8070958725999,385.0251546726,172.8730595344,496.6543237748,352.28796617480003,1426.8592109641,1012.1029967641,717.9071825641
10321,94.260002,15.11684,13.1936,29.30542,26.72597,8884.947977040005,1424.91336863368,1243.6287623872,2762.32894781084,2519.18998565194,228.5188515856,199.44554022399998,443.0053452728,404.0122123348,174.07108096,386.64398931200003,352.611757792,858.8076413764,783.2157757574,714.2774724409
10322,85.0,15.51436,13.251,28.09323,26.69436,7225.0,1318.7206,1126.335,2387.9245499999997,2269.0206,240.6953662096,205.58078436,435.8484837828,414.1459110096,175.589001,372.26339072999997,353.72696435999995,789.2295718328999,749.9307951827999,712.5888558096
10323,78.959999,15.61035,13.28124,23.08137,26.68173,6234.68144208,1232.59322038965,1048.68669711876,1822.50495211863,2106.78937411827,243.68302712250002,207.32480483400002,360.3082641795,416.51114390550003,176.39133593760002,306.5492144988,354.3664597452,532.7496410768999,615.8508823701001,711.9147157929001
10324,78.519997,15.19363,13.28089,21.05572,26.67582,6165.389928880009,1193.00378201911,1042.81544295733,1653.2950712328402,2094.5853063725403,230.84639257690003,201.7849287307,319.9128190636,405.3025390266,176.3820391921,279.6387011908,354.2786310798,443.34334471840003,561.6785966904,711.5993726724001
10325,85.57,13.79032,13.46836,46.86814,28.02028,7322.224899999999,1180.0376823999998,1152.4875652,4010.506739799999,2397.6953596,190.1729257024,185.7329942752,646.3266484047999,386.4086276896,181.39672108960002,631.2369820504,377.3872183408,2196.6225470595996,1313.2584058792,785.1360912783999
10326,98.709999,12.44088,13.31519,35.54659,27.95114,9743.66390258,1228.03925235912,1314.34239158481,3508.80386335341,2759.05700144886,154.7754951744,165.65268096719998,442.2308605992,347.7367786032,177.2942847361,473.3095997021,372.1747398166,1263.5600606281002,993.5677136126,781.2662272995999
10327,99.57,10.93089,13.27136,45.85344,27.89408,9914.184899999998,1088.3887172999998,1321.4293151999998,4565.6270208,2777.4135456,119.4843561921,145.0677763104,501.2189087616,304.9071201312,176.1289962496,608.5375094784,370.1923775488,2102.5379598336,1279.0395236351999,778.0796990463999
10328,105.589996,12.11189,12.80096,63.60298,28.12865,11149.247255280015,1278.89441665244,1351.65331519616,6715.8384037880805,2970.1040409854,146.6978793721,155.04381941440002,770.3522974322001,340.69111464850005,163.8645769216,814.1792028608,360.073723504,4045.3390648804,1789.0659633770001,791.2209508225001
10329,98.449997,12.73212,12.69027,91.65869,29.2075,9692.401909300008,1253.47717580364,1249.3570434291898,9023.79775552393,2875.4782873775,162.1068796944,161.57404047240001,1167.0094401228,371.8733949,161.0429526729,1163.1735239463,370.651061025,8401.3154525161,2677.121188175,853.07805625
10330,97.300003,10.99899,12.66892,83.31204,29.45888,9467.29058380001,1070.20175999697,1232.68595400676,8106.2617419361195,2866.3491123766403,120.97778102009998,139.3453243908,916.3482948395999,324.0179265312,160.5015339664,1055.4735697968,373.2121940096,6940.896008961599,2454.2793889152,867.8256108544
10331,94.260002,11.82794,12.65932,80.41788,29.34925,8884.947977040005,1114.90164805588,1193.26752851864,7580.18952963576,2766.4603636985003,139.9001646436,149.7336774008,951.1778595671999,347.14116804500003,160.25838286239997,1018.0356766415999,371.54154751,6467.0354236943995,2360.20446459,861.3784755625001
10332,87.57,12.46372,12.69621,57.01962,29.14892,7668.504899999999,1091.4479604,1111.8071097,4993.2081234,2552.5709244,155.3443162384,158.24200650120002,710.6765781864001,363.3039771824,161.1937483641,723.9330696402001,370.0808095932,3251.2370649444006,1662.0603418104001,849.6595371664
10333,93.860001,10.65714,12.69969,71.49074,29.14332,8809.699787720001,1000.2791710571399,1191.99291609969,6710.12092789074,2735.39204434332,113.5746329796,135.3423742866,761.8868248836001,310.5844413048,161.2821260961,907.9102358706001,370.1111295708,5110.9259057476,2083.4775128568,849.3331006223999
10334,95.07,12.11338,12.71604,84.57393,29.02846,9038.3049,1151.6190365999998,1208.9139228,8040.4435250999995,2759.7356922,146.7339750244,154.03422461519997,1024.4761521834,351.6327667948,161.69767328159998,1075.4454768372,369.12705849839995,7152.749635644901,2455.0509440478,842.6514899716
10335,97.599998,9.83187,12.76358,98.89608,29.34252,9525.759609600003,959.59049233626,1245.72538247284,9652.25721020784,2863.82989331496,96.6656676969,125.4898592946,972.3334020696,288.49184211240004,162.90897441639999,1262.2680287664,374.51560142159997,9780.4346393664,2901.8602053216,860.9834799504
10336,106.599998,10.29843,12.73929,90.05746,29.19545,11363.559573600003,1097.81261740314,1358.0082885214201,9600.12505588508,3112.2349116091,106.0576604649,131.1946863147,927.4504477878,300.6672981435,162.2895097041,1147.2680996034,371.9293042305,8110.346101651601,2629.268070557,852.3743007025
10337,123.400002,9.69112,12.73308,87.52224,28.71246,15227.560493600004,1195.88422738224,1571.26209746616,10800.24459104448,3543.11762142492,93.9178068544,123.3978062496,848.1885305087999,278.2558953552,162.13132628639997,1114.4276836991999,365.5980501768,7660.142494617599,2512.9788151104,824.4053592516
10338,149.490005,9.69143,12.74318,69.03314,28.20803,22347.261594900025,1448.77191915715,1904.9780419159001,10319.7644437657,4216.81854574015,93.92381544490001,123.4996369474,669.0298439902001,273.3761481829,162.3886365124,879.7017289852001,359.46000373540005,4765.574418259601,1947.2888841142,795.6929564809001
10339,129.229996,9.74604,12.74244,71.873,28.32707,16700.391866160015,1259.4807102158402,1646.70547023024,9288.147502508,3660.70714279172,94.98529568160001,124.18832993760002,700.4771329200001,276.0767573028,162.3697771536,915.8373901200001,360.9559898508,5165.728129000001,2035.95150211,802.4228947849
10340,113.349998,9.65935,12.863,80.82444,26.99914,12848.222046600004,1094.8873031813,1458.021024274,9161.45011235112,3060.3524650017202,93.3030424225,124.24821904999999,780.711554514,260.794142959,165.45676899999998,1039.6447717199999,347.28993782,6532.590101313599,2182.1903709816,728.9535607396
10341,112.389999,11.33234,12.86378,84.97548,26.82012,12631.511875220001,1273.64168126766,1445.76022133622,9550.394112224521,3014.31325997988,128.4219298756,145.7767286452,962.9710310232001,303.9347186808,165.47683588840002,1093.1058801144002,345.0081232536,7220.832201230401,2279.0525706576,719.3188368144
10342,68.040001,11.3444,12.93741,75.06747,26.72321,4629.441736080002,771.8729873444,880.26138933741,5107.590733867471,1818.2472351232102,128.69541136,146.767154004,851.595406668,303.158783524,167.37657750809998,971.1786370527,345.72912428610005,5635.1250522009,2006.0437649787002,714.1299527041001
10343,57.419998,11.44786,12.9988,45.36094,26.58256,3297.056170320004,657.33609830428,746.3910700023999,2604.62508407812,1526.3705420348801,131.05349857960002,148.808442568,519.2856905884,304.3134253216,168.96880144,589.637786872,345.54138092799997,2057.6148776836,1205.8099092064,706.6324961536001
10344,73.610001,11.83539,16.43001,26.63154,29.15619,5418.43224722,871.2030697353899,1209.41305253001,1960.34768603154,2146.18717505619,140.07645645210002,194.4555760539,315.1946622006,345.0748795641,269.9452286001,437.5564685154,479.0364932619,709.2389227716001,776.4742402326,850.0834153161
10345,71.010002,13.67056,17.98145,26.49843,29.006,5042.420384040004,970.74649294112,1276.8628004629,1881.65356729686,2059.716118012,186.8842107136,245.816491112,362.24837722079997,396.52826336,323.3325441025,476.4801941234999,521.5699387,702.1667924648999,768.6134605799999,841.348036
10346,70.07,13.91228,18.00576,25.58398,29.11664,4909.804899999999,974.8334596,1261.6636031999997,1792.6694785999998,2040.2029647999998,193.5515347984,250.5011747328,355.93149327440005,405.0788483392,324.20739317759995,460.65900372479996,524.2672318464,654.5400326404,744.9195354272,847.7787248896
10347,83.32,14.40365,17.93549,22.55423,28.99253,6942.222399999999,1200.112118,1494.3850268,1879.2184435999998,2415.6575995999997,207.4651333225,258.33652053850005,324.86323493950005,417.5982547345,321.6818015401,404.52116662270004,519.9952318897,508.6932908929,653.9041899018999,840.5667958009
10348,107.779999,14.96457,17.91547,19.08,28.9536,11616.528184440001,1612.88133963543,1930.92933868453,2056.44238092,3120.6189790464005,223.9383552849,268.0973048979,285.5239956,433.27817395200003,320.9640653209,341.82716759999994,518.717352192,364.04639999999995,552.4346879999999,838.3109529600001
10349,118.230003,14.2442,16.17554,0.0,32.77339,13978.333609380008,1684.0918087326,1912.4341427266202,0.0,3874.79799802017,202.89723363999997,230.40762686800002,0.0,466.830721838,261.64809429160005,0.0,530.1272808806,0.0,0.0,1074.0950920921
10350,140.679993,13.03782,15.48288,22.49,37.19474,19790.860430480046,1834.16042633526,2178.13145001984,3163.8930425699996,5232.555762836821,169.9847503524,201.8630025216,293.22057179999996,484.9383250668,239.7195730944,348.2099712,575.8816960512,505.80009999999993,836.5097026,1383.4486836676003
10351,158.529999,12.81396,14.38714,28.45709,38.21761,25131.76058294,2031.39706598604,2280.79328981286,4511.30244924291,6058.63767508239,164.1975708816,184.3562364744,364.6480129764,489.7189258356,206.98979737960002,409.41613782260004,549.8421055354,809.8059712681,1087.5619673549002,1460.5857141121
10352,173.100006,12.54189,12.82517,37.31366,39.97065,29963.61207720004,2171.00123425134,2220.03700395102,6458.99476988196,6918.9197548239,157.2990047721,160.8518713713,467.9838192174,501.3074955285,164.4849855289,478.5540328222,512.6303812605,1392.3092225956,1491.451244079,1597.6528614224999
10353,163.0,11.96014,12.71252,43.2744,40.147,26569.0,1949.5028200000002,2072.14076,7053.7272,6543.960999999999,143.04494881960002,152.0435189528,517.5678824160001,480.16374058,161.6081647504,550.1266754879999,510.36954044,1872.67369536,1737.3373368,1611.781609
10354,152.990005,11.63561,12.6867,47.82871,38.57708,23405.941629900022,1780.1320320780499,1940.9382964335,7317.31458204355,5901.9076620854,135.38742007209999,147.617493387,556.5162163631,448.8678578188,160.95235689,606.788495157,489.41584083600003,2287.5855002641,1845.0919719668002,1488.1911013264003
