Hour,Spot,FD1_down,FD2_down,FD1_up,FD2_up,FD1_up_percentage,FD2_up_percentage,FD1_down_percentage,FD2_down_percentage,FD_act_up,FD_act_down
7167,124.910004,68.32736,43.25815,158.50553,67.58576,0.11356306229842132,0.8864369377015787,0.24778325123152709,0.7522167487684729,5.298819444443659e-05,0.0
7168,146.979996,68.93117,43.25815,140.56831,67.40437,0.11137006825370403,0.888629931746296,0.24778325123152709,0.7522167487684729,0.0,0.0
7169,144.720001,67.95479,43.25815,131.69695,65.49817,0.141852487135506,0.858147512864494,0.24778325123152709,0.7522167487684729,0.0,7.702152777775664e-05
7170,154.899994,65.81649,43.24875,113.67431,65.40725,0.09433962264150944,0.9056603773584906,0.2482758620689655,0.7517241379310344,0.0,0.0
7171,151.809998,64.95706,43.24875,129.57238,64.16701,0.11595197255574613,0.8840480274442538,0.2482758620689655,0.7517241379310344,1.088680555555172e-05,0.0
7172,127.650002,65.32966,43.24875,130.25824,63.48319,0.1248713550600343,0.8751286449399657,0.2482758620689655,0.7517241379310344,0.0,0.0
7173,109.989998,65.44867,43.24875,116.47292,62.59898,0.15317324185248712,0.8468267581475128,0.2482758620689655,0.7517241379310344,0.0,0.0006488284722221
7174,98.470001,68.85329,44.11212,87.88819,62.00975,0.06719969541214545,0.9328003045878547,0.27241379310344827,0.7275862068965516,0.0,0.0
7175,90.099998,73.36295,44.11212,48.69955,61.91189,0.0396078431372549,0.9603921568627451,0.27312992125984253,0.7268700787401574,2.5036961615703195e-05,0.0
7176,91.910004,51.86718,45.91185,14.76,58.41235,0.015819655922483685,0.9841803440775163,0.26157635467980295,0.7384236453201971,0.0001178249999999,0.0
7177,96.110001,52.49943,45.92001,1.83881,57.63632,0.01674975074775673,0.9832502492522434,0.2600985221674877,0.7399014778325123,0.016180659027777,0.0002934409722221
7178,98.139999,52.58707,45.92544,1.84926,57.64784,0.010825982357658382,0.9891740176423417,0.25911330049261083,0.7408866995073892,0.0,0.0003420138888888
7179,96.010002,61.34846,45.92815,3.89521,57.44052,0.009580838323353293,0.9904191616766467,0.25862068965517243,0.7413793103448276,0.0,0.0012657388888887
7180,98.339996,60.2429,45.93085,0.0,56.91452,0.0,1.0,0.258128078817734,0.741871921182266,0.0,0.0006358118055554
7181,114.440002,45.34034,45.83488,2.71826,60.82589,0.013526759458929623,0.9864732405410704,0.25862068965517243,0.7413793103448276,0.0,0.0001166958333332
7182,136.720001,42.53409,43.60702,2.22256,62.68523,0.0074870416586676905,0.9925129583413324,0.2625615763546798,0.7374384236453202,2.069513888888282e-05,0.0004593527777777
7183,176.789993,41.55446,43.57395,0.0,63.06235,0.0,1.0,0.2625615763546798,0.7374384236453202,9.9611111111102e-05,0.0026363333333331
7184,177.25,41.39762,42.32516,51.015,62.94941,0.009459992116673236,0.9905400078833267,0.2645320197044335,0.7354679802955666,8.214166666664684e-05,3.19534722222138e-05
7185,145.100006,41.62238,42.32516,59.2,62.83974,0.007780587434351293,0.9922194125656487,0.2645320197044335,0.7354679802955666,0.0,1.2013888888804144e-07
7186,130.360001,42.38268,42.3105,44.86637,63.14054,0.02665876777251185,0.9733412322274881,0.2650246305418719,0.734975369458128,0.0,0.0
7187,118.809998,43.74645,42.28972,0.0,63.91491,0.0,1.0,0.2650246305418719,0.734975369458128,0.0017348374999998,0.0
7188,107.589996,45.20925,41.94072,0.0,63.75514,0.0,1.0,0.2625615763546798,0.7374384236453202,0.000178279861111,0.0
7189,100.860001,45.27571,41.9354,0.0,63.94111,0.0,1.0,0.2630541871921182,0.7369458128078817,0.0005154847222221,0.0
7190,105.720001,44.81301,41.93213,0.0,63.56108,0.0,1.0,0.26157635467980295,0.7384236453201971,9.499305555550956e-06,0.0
7191,120.059998,44.34346,41.93145,59.49874,62.97035,0.043716846533747945,0.9562831534662521,0.2645320197044335,0.7354679802955666,0.0,0.0
7192,140.690002,44.41507,41.93181,92.43845,63.1894,0.12315608919382504,0.876843910806175,0.2650246305418719,0.734975369458128,2.693055555551796e-06,0.0002593479166666
7193,159.559998,44.31656,41.93319,106.57768,63.90048,0.1300171526586621,0.8699828473413379,0.2648941408173313,0.7351058591826686,0.0,0.0019283840277776
7194,154.949997,44.12436,41.92302,103.4506,63.5687,0.1404802744425386,0.8595197255574615,0.2665024630541872,0.7334975369458129,0.0,5.294652777776163e-05
7195,143.610001,43.99637,41.92103,101.9712,63.57605,0.13945111492281304,0.860548885077187,0.26748768472906403,0.7325123152709359,0.0,6.126388888885417e-06
7196,131.820007,44.50489,41.91909,86.33553,63.88332,0.14271012006861064,0.8572898799313894,0.26798029556650244,0.7320197044334975,0.0,1.1287499999994564e-05
7197,128.0,44.7186,42.68692,0.0,63.62215,0.0,1.0,0.26798029556650244,0.7320197044334975,0.0,0.0024601284722219
7198,121.339996,45.40961,43.93802,68.28257,62.32603,0.013972055888223553,0.9860279441117764,0.2665024630541872,0.7334975369458129,0.0,0.0
7199,98.290001,45.60422,43.93558,0.0,62.3855,0.0,1.0,0.26748768472906403,0.7325123152709359,0.00066163142626,0.0008085797372311
7200,88.18,76.06209,47.42732,0.0,57.75126,0.0,1.0,0.2379310344827586,0.7620689655172413,0.0,0.0003234284722221
7201,86.099998,73.34672,48.15052,0.0,56.96871,0.0,1.0,0.18916256157635467,0.8108374384236453,0.0007200124999999,0.0
7202,88.18,76.81034,47.67622,2.3694,56.97029,0.022718370544457498,0.9772816294555424,0.24285714285714285,0.7571428571428571,0.0070940201388882,0.0
7203,88.040001,76.82958,47.67032,2.36946,56.98014,0.025726630007855456,0.9742733699921445,0.2438423645320197,0.7561576354679803,0.0,0.0005295687499999
7204,89.209999,74.74384,47.6075,1.8416,56.97762,0.025889328063241106,0.9741106719367588,0.2541871921182266,0.7458128078817734,0.0,4.879166666660575e-06
7205,92.849998,87.35417,47.61252,1.84462,59.14371,0.020139426800929512,0.9798605731990705,0.2541871921182266,0.7458128078817734,0.0,0.0003272805555555
7206,114.910004,84.69203,46.30772,1.849,61.05665,0.015754233950374164,0.9842457660496259,0.21822660098522165,0.7817733990147783,4.1666666660154945e-09,0.0013308069444443
7207,127.589996,76.23232,46.30759,14.41402,61.29147,0.030470914127423823,0.9695290858725762,0.21822660098522165,0.7817733990147783,0.0001282430555555,0.0002620354166666
7208,133.940002,66.11481,44.41254,19.33347,61.38634,0.03273007316134001,0.96726992683866,0.25073891625615763,0.7492610837438424,0.0006054159722221,0.0
7209,123.580002,82.54134,44.41241,0.0,61.49974,0.0,1.0,0.25073891625615763,0.7492610837438424,6.887430555554926e-05,0.0
7210,119.599998,74.00917,44.41333,0.0,61.51831,0.0,1.0,0.25073891625615763,0.7492610837438424,0.0,0.0
7211,104.989998,74.61605,44.41293,0.0,62.32603,0.0,1.0,0.25073891625615763,0.7492610837438424,0.0001295159722222,0.0
7212,99.949997,74.97164,44.3197,0.0,62.17572,0.0,1.0,0.25566502463054186,0.7443349753694581,0.0,0.0
7213,88.900002,74.27187,44.31996,0.0,62.15878,0.0,1.0,0.25566502463054186,0.7443349753694581,7.006944444433295e-07,0.0001491291666666
7214,92.18,73.65177,44.31797,0.0,63.03176,0.0,1.0,0.25566502463054186,0.7443349753694581,0.0,0.0
7215,96.169998,61.02389,44.31824,58.14966,62.70385,0.055587067498581964,0.9444129325014181,0.25566502463054186,0.7443349753694581,5.3472222222418334e-08,0.0
7216,105.919998,59.69362,44.31837,62.4264,62.63112,0.07241315934570851,0.9275868406542914,0.25566502463054186,0.7443349753694581,0.0,0.0
7217,125.18,49.37514,44.31811,61.38292,62.55416,0.14373927958833618,0.8562607204116638,0.25566502463054186,0.7443349753694581,0.0001379888888888,0.0
7218,129.779999,49.0048,44.36112,54.30702,62.05479,0.10240137221269298,0.8975986277873069,0.2482758620689655,0.7517241379310344,0.000145667361111,7.60555555554839e-06
7219,126.980003,50.04008,44.36062,53.71994,62.1732,0.1078902229845626,0.8921097770154375,0.24778325123152709,0.7522167487684729,0.0,0.0020631638888886
7220,111.709999,56.11974,45.30182,57.5257,61.06503,0.16020583190394513,0.8397941680960549,0.2660098522167488,0.7339901477832512,1.0442361111106338e-05,0.001216522222222
7221,99.040001,56.84857,45.30544,0.0,60.91701,0.0,1.0,0.2655172413793103,0.7344827586206897,0.0,0.0020376006944442
7222,91.43,54.2313,45.34894,0.0,60.18506,0.0,1.0,0.26403940886699506,0.7359605911330049,0.0,0.0
7223,77.779999,54.42637,45.38993,0.0,59.75659,0.0,1.0,0.2620689655172414,0.7379310344827587,2.9434348783402885e-05,0.0009516346609436
7224,30.549999,89.95055,49.03505,0.0,60.7653,0.0,1.0,0.3216123499142367,0.6783876500857633,0.0001554937499999,0.0
7225,22.98,89.5478,49.03267,2.36946,60.53722,0.025219941348973606,0.9747800586510265,0.3138780804150454,0.6861219195849546,0.0001170319444444,0.0
7226,19.17,88.72038,49.03036,1.73354,60.53808,0.03191282350651878,0.9680871764934813,0.3249787595581988,0.6750212404418012,0.0,0.0009833388888887
7227,16.469999,91.96765,49.07825,1.84333,60.56689,0.0226550079491256,0.9773449920508744,0.2982378854625551,0.701762114537445,0.0,0.0016116215277776
7228,14.63,90.40586,49.07118,1.8467,60.63961,0.018247443352717062,0.9817525566472829,0.30461270670147955,0.6953872932985204,0.0,0.0072588465277771
7229,40.169998,91.56036,48.96434,1.84322,61.14491,0.02255786582973715,0.9774421341702628,0.2954645530603258,0.7045354469396742,0.0089188833333326,0.0
7230,88.559998,91.07095,47.51456,2.73265,61.91782,0.022411741372471244,0.9775882586275287,0.28938053097345134,0.7106194690265486,0.0005884541666665,0.0
7231,100.739998,91.12062,47.50921,0.0,61.97754,0.0,1.0,0.2866666666666667,0.7133333333333334,0.0,0.0010902937499998
7232,115.040001,90.70595,47.48454,0.0,62.12699,0.0,1.0,0.28475935828877,0.7152406417112299,2.2597916666662085e-05,5.681944444443489e-05
7233,109.0,92.34676,47.48814,0.0,62.12921,0.0,1.0,0.2829682610639249,0.7170317389360752,0.0,0.0
7234,95.480003,91.25665,47.49002,0.0,62.22958,0.0,1.0,0.28475935828877,0.7152406417112299,5.396736111110418e-05,3.791666666661284e-07
7235,87.0,91.03498,47.4419,2.73528,62.39755,0.033371255214258634,0.9666287447857415,0.28603202846975084,0.713967971530249,3.4027777777723146e-07,0.0
7236,84.849998,92.4528,47.49202,1.83844,61.86441,0.035053554040895815,0.9649464459591042,0.2801434334379202,0.7198565665620797,0.0001888687499999,0.0
7237,81.459999,92.5374,47.50829,1.28522,62.02014,0.040077444336882866,0.9599225556631171,0.2801258992805756,0.7198741007194245,9.137847222219936e-05,1.659722222221068e-07
7238,84.510002,76.25547,47.54139,2.36966,62.01881,0.03974284044418469,0.9602571595558154,0.2495291902071563,0.7504708097928438,9.84027777777542e-05,0.0
7239,89.959999,76.03752,47.5475,44.5589,61.82795,0.14905660377358493,0.8509433962264151,0.2452561669829222,0.7547438330170777,0.0,1.7423611111085554e-06
7240,112.919998,81.09516,47.5595,47.71959,62.34173,0.1469982847341338,0.8530017152658662,0.21773399014778327,0.7822660098522168,0.0001586347222221,0.0001070694444444
7241,123.010002,110.22932,47.56468,56.0685,62.43888,0.1456260720411664,0.8543739279588337,0.2191038897095027,0.7808961102904973,0.0,0.0
7242,139.910004,110.03682,48.9443,57.25511,62.30238,0.15180102915951973,0.8481989708404802,0.21970443349753696,0.7802955665024631,0.0,0.0
7243,138.240005,105.90897,49.04515,56.25759,62.24284,0.15008576329331047,0.8499142367066895,0.23292383292383292,0.7670761670761671,0.0,0.0
7244,121.849998,108.11377,49.04515,53.19911,62.00592,0.15008576329331047,0.8499142367066895,0.23103448275862068,0.7689655172413793,3.2240972222213275e-05,0.0
7245,109.900002,109.30928,49.04515,45.13559,61.50039,0.15831903945111492,0.8416809605488851,0.23103448275862068,0.7689655172413793,0.0002728534722222,0.0
7246,104.040001,109.33188,49.04515,14.75512,61.33934,0.0646510743487355,0.9353489256512645,0.23103448275862068,0.7689655172413793,1.829722222221787e-05,0.0
7247,97.489998,108.63471,49.04515,5.84,61.428,0.049123482951261795,0.9508765170487382,0.23103448275862068,0.7689655172413793,0.0,0.0
7248,103.010002,387.50895,56.17414,43.26153,58.5849,0.15008576329331047,0.8499142367066895,0.36025768087215065,0.6397423191278493,1.8573611111104683e-05,0.0
7249,100.489998,403.25455,56.19752,42.18291,58.60313,0.14391080617495713,0.8560891938250429,0.35047907211296014,0.6495209278870399,0.0,0.0
7250,99.919998,390.45148,56.20031,49.51452,58.98342,0.11362467866323907,0.886375321336761,0.36206042595344223,0.6379395740465578,0.0010841666666665,0.0001718749999999
7251,98.309998,389.40528,56.20031,51.59258,58.44917,0.15646958011996573,0.8435304198800343,0.36206042595344223,0.6379395740465578,0.0,0.0015734312499998
7252,98.459999,403.32152,55.1922,55.94033,59.45091,0.13590402742073693,0.8640959725792631,0.3040723981900453,0.6959276018099548,0.0,0.0009398513888887
7253,98.980003,402.40862,55.03368,50.12118,59.47566,0.11646655231560893,0.8835334476843911,0.30438715513342374,0.6956128448665762,0.0016145812499998,0.0
7254,100.550003,408.26703,55.03082,58.8859,59.93232,0.13807890222984562,0.8619210977701544,0.30122671512948657,0.6987732848705134,0.0,0.0
7255,110.040001,121.85596,55.02848,63.67356,59.92598,0.13790737564322472,0.8620926243567754,0.24975609756097564,0.7502439024390244,0.0002478805555555,0.0
7256,113.330002,121.5943,55.02471,63.19626,60.091,0.1344768439108062,0.8655231560891938,0.24975609756097564,0.7502439024390244,0.0,0.0
7257,104.18,120.04043,54.94417,66.66144,59.96252,0.15660377358490565,0.8433962264150944,0.25566811384466953,0.7443318861553304,0.0,0.0
7258,97.809998,121.1506,55.02718,66.49954,60.06298,0.15540308747855916,0.8445969125214408,0.2577220077220077,0.7422779922779923,0.0046911027777774,0.0
7259,100.029999,82.23075,54.6336,69.00789,60.17079,0.16020583190394513,0.8397941680960549,0.25096153846153846,0.7490384615384615,0.0001715340277777,0.0
7260,100.0,81.01314,54.77344,73.82095,60.70344,0.1483704974271012,0.8516295025728988,0.251566265060241,0.7484337349397591,0.0,0.0007239319444443
7261,100.0,79.9251,54.84202,73.80326,61.5162,0.14648370497427102,0.853516295025729,0.25217391304347825,0.7478260869565218,0.0,0.0030218326388886
7262,109.43,79.66843,55.04239,64.88353,61.47005,0.14665523156089194,0.8533447684391081,0.25339805825242717,0.7466019417475729,0.0,0.0027821527777775
7263,124.610001,79.99039,55.03823,71.78353,61.50615,0.1483704974271012,0.8516295025728988,0.24236453201970445,0.7576354679802956,0.0,0.0001152055555555
7264,140.149994,80.20738,55.03784,64.45702,61.6399,0.13293310463121785,0.8670668953687821,0.24236453201970445,0.7576354679802956,0.0016462916666664,0.0
7265,156.0,80.33598,55.03446,60.36608,61.39466,0.10463121783876501,0.8953687821612349,0.24236453201970445,0.7576354679802956,0.0,0.0
7266,170.380005,80.8428,55.19792,63.57919,61.54513,0.1308747855917667,0.8691252144082332,0.24236453201970445,0.7576354679802956,7.04249999999831e-05,0.0
7267,165.0,81.82158,55.19818,63.78061,61.20928,0.13276157804459693,0.8672384219554031,0.24236453201970445,0.7576354679802956,0.0,0.0
7268,147.520004,82.24518,55.2013,63.51077,61.42138,0.11852487135506003,0.8814751286449399,0.24236453201970445,0.7576354679802956,0.0,0.0001266458333332
7269,138.960007,340.29879,56.21118,66.87705,61.41495,0.12041166380789023,0.8795883361921097,0.36551724137931035,0.6344827586206897,0.0,0.0
7270,127.0,338.71673,56.21009,69.57268,61.37041,0.12452830188679244,0.8754716981132075,0.3670761670761671,0.632923832923833,0.0,0.0
7271,109.260002,378.10038,56.21009,105.98996,61.05072,0.1463121783876501,0.8536878216123499,0.3686274509803922,0.6313725490196079,0.0,0.0
7272,129.380005,70.48203,49.14234,0.0,55.18434,0.0,1.0,0.271461716937355,0.728538283062645,0.0,0.0
7273,119.089996,73.1165,49.14926,0.0,55.13493,0.0,1.0,0.28946178199909545,0.7105382180009046,0.0,0.0
7274,116.32,73.09729,49.14926,0.0,55.2083,0.0,1.0,0.2901039313149571,0.7098960686850428,0.0,0.0
7275,114.599998,73.60772,48.71838,0.0,55.21947,0.0,1.0,0.31721644826028017,0.6827835517397198,0.0,0.0
7276,115.07,72.73255,48.71838,0.0,55.51828,0.0,1.0,0.31721644826028017,0.6827835517397198,0.0,0.0008178506944443
7277,123.449997,71.1824,49.14926,0.0,55.86756,0.0,1.0,0.22610837438423645,0.7738916256157635,0.0,0.001612053472222
7278,145.619995,72.41009,49.30052,0.0,56.6748,0.0,1.0,0.22610837438423645,0.7738916256157635,0.0,0.0
7279,166.389999,77.73388,49.1024,0.0,56.87677,0.0,1.0,0.3019704433497537,0.6980295566502462,0.0,0.0
7280,168.0,67.89621,47.73904,0.0,56.90933,0.0,1.0,0.23645320197044334,0.7635467980295566,0.0,0.0015813861111109
7281,153.300003,68.74048,47.73956,0.0,56.67073,0.0,1.0,0.23645320197044334,0.7635467980295566,0.0,0.0
7282,143.350006,67.74269,47.7393,0.0,56.6591,0.0,1.0,0.23645320197044334,0.7635467980295566,0.0001265826388888,0.0
7283,141.949997,68.13751,47.70021,0.0,56.89512,0.0,1.0,0.2394088669950739,0.7605911330049261,3.943055555554607e-05,0.0
7284,141.960007,60.79686,46.86742,1.92059,56.80882,0.003419835043250855,0.9965801649567492,0.229064039408867,0.770935960591133,0.0,0.0
7285,145.960007,59.54684,46.86742,2.74,56.96097,0.00020296326364927948,0.9997970367363507,0.229064039408867,0.770935960591133,0.0,0.0
7286,155.0,58.79177,46.87678,0.0,56.92923,0.0,1.0,0.22807881773399014,0.7719211822660098,0.0,0.0006921020833332
7287,169.149994,62.112,46.87653,165.03,56.99724,0.03813155386081983,0.9618684461391802,0.24189646831156267,0.7581035316884374,2.124652777777156e-05,0.0005456118055554
7288,179.479996,59.41237,46.37783,128.60466,56.97865,0.13807890222984562,0.8619210977701544,0.3049261083743842,0.6950738916256157,0.0001033034722222,0.0
7289,201.509995,72.48799,46.36659,135.49741,56.9143,0.12590051457975987,0.8740994854202402,0.3059113300492611,0.6940886699507389,0.0,4.8187499999934815e-06
7290,182.839996,85.28958,49.14651,128.13338,56.6424,0.15334476843910808,0.846655231560892,0.21280788177339902,0.7871921182266011,0.0,1.2829861111106252e-05
7291,167.809998,93.11571,51.66462,140.68679,56.43262,0.158147512864494,0.841852487135506,0.20344827586206896,0.796551724137931,0.0,0.0061080916666662
7292,147.089996,103.92403,53.22699,169.30428,56.52056,0.12411347517730496,0.875886524822695,0.29088277858176553,0.7091172214182344,0.0,0.0002555354166666
7293,136.779999,105.16433,53.22726,182.5,56.63338,0.07365126127784938,0.9263487387221506,0.29088277858176553,0.7091172214182344,0.0,0.0001023152777777
7294,120.510002,104.54088,53.22726,0.0,56.58825,0.0,1.0,0.29088277858176553,0.7091172214182344,1.2347916666662785e-05,0.0
7295,100.730003,102.7433,53.19193,2.73137,56.35722,0.01852212906999415,0.9814778709300058,0.29411764705882354,0.7058823529411764,0.0002864682407252,0.0
7296,80.650002,72.08904,49.65333,41.86712,55.84809,0.03247763516141579,0.9675223648385841,0.29041353383458646,0.7095864661654135,0.0019065951388887,0.0
7297,76.68,71.86946,49.65333,0.0,56.22871,0.0,1.0,0.29340196537201685,0.7065980346279832,2.876736111109156e-05,0.0
7298,55.259998,75.21594,49.65333,38.30027,56.53642,0.029341792228390166,0.9706582077716098,0.29962894248608535,0.7003710575139147,5.7315277777767215e-05,6.432986111109923e-05
